"user_id","customer_segment","customer_perk"
"536488","Casual web searcher","No perks"
"544839","Gold","Free hotel meal"
"520770","Silver","Free checked bag"
"485393","Gold","Free hotel meal"
"561243","Silver","Free checked bag"
"483480","Gold","Free hotel meal"
"413128","Platinum","1 night free hotel with flight"
"639458","Silver","Free checked bag"
"400899","Bronze","No cancellation fees"
"549115","Bronze","No cancellation fees"
"441205","Bronze","No cancellation fees"
"569534","Silver","Free checked bag"
"516351","Silver","Free checked bag"
"532810","Platinum","1 night free hotel with flight"
"572538","Silver","Free checked bag"
"469440","Silver","Free checked bag"
"572396","Silver","Free checked bag"
"534474","Platinum","1 night free hotel with flight"
"545446","Bronze","No cancellation fees"
"722828","Bronze","No cancellation fees"
"524244","Gold","Free hotel meal"
"514133","Silver","Free checked bag"
"563012","Blue","Exclusive discounts"
"624913","Silver","Free checked bag"
"512706","Platinum","1 night free hotel with flight"
"472446","Bronze","No cancellation fees"
"556215","Bronze","No cancellation fees"
"565601","Casual web searcher","No perks"
"506777","Silver","Free checked bag"
"678547","Blue","Exclusive discounts"
"503621","Bronze","No cancellation fees"
"512880","Blue","Exclusive discounts"
"524807","Bronze","No cancellation fees"
"523846","Blue","Exclusive discounts"
"664401","Silver","Free checked bag"
"529734","Platinum","1 night free hotel with flight"
"522387","Blue","Exclusive discounts"
"642344","Silver","Free checked bag"
"516216","Silver","Free checked bag"
"586631","Bronze","No cancellation fees"
"525281","Platinum","1 night free hotel with flight"
"510104","Silver","Free checked bag"
"472394","Bronze","No cancellation fees"
"540733","Bronze","No cancellation fees"
"559936","Silver","Free checked bag"
"595506","Casual web searcher","No perks"
"407434","Blue","Exclusive discounts"
"563100","Blue","Exclusive discounts"
"532623","Bronze","No cancellation fees"
"574885","Blue","Exclusive discounts"
"515727","Silver","Free checked bag"
"577643","Casual web searcher","No perks"
"488410","Silver","Free checked bag"
"543671","Bronze","No cancellation fees"
"603592","Silver","Free checked bag"
"552302","Casual web searcher","No perks"
"527219","Bronze","No cancellation fees"
"528061","Platinum","1 night free hotel with flight"
"648990","Silver","Free checked bag"
"527560","Blue","Exclusive discounts"
"594516","Casual web searcher","No perks"
"558395","Blue","Exclusive discounts"
"534045","Bronze","No cancellation fees"
"572578","Bronze","No cancellation fees"
"499979","Bronze","No cancellation fees"
"622149","Blue","Exclusive discounts"
"510494","Silver","Free checked bag"
"651805","Blue","Exclusive discounts"
"592371","Bronze","No cancellation fees"
"595587","Silver","Free checked bag"
"473343","Bronze","No cancellation fees"
"620453","Blue","Exclusive discounts"
"512848","Gold","Free hotel meal"
"546740","Blue","Exclusive discounts"
"585595","Bronze","No cancellation fees"
"508877","Bronze","No cancellation fees"
"507573","Gold","Free hotel meal"
"518582","Platinum","1 night free hotel with flight"
"596559","Bronze","No cancellation fees"
"523090","Bronze","No cancellation fees"
"590394","Bronze","No cancellation fees"
"545518","Silver","Free checked bag"
"568167","Platinum","1 night free hotel with flight"
"610306","Silver","Free checked bag"
"521695","Gold","Free hotel meal"
"524511","Gold","Free hotel meal"
"546437","Silver","Free checked bag"
"513995","Gold","Free hotel meal"
"659128","Silver","Free checked bag"
"542254","Blue","Exclusive discounts"
"493718","Platinum","1 night free hotel with flight"
"599348","Silver","Free checked bag"
"592491","Platinum","1 night free hotel with flight"
"529831","Gold","Free hotel meal"
"472966","Bronze","No cancellation fees"
"574794","Blue","Exclusive discounts"
"528542","Platinum","1 night free hotel with flight"
"538147","Gold","Free hotel meal"
"655051","Bronze","No cancellation fees"
"570821","Gold","Free hotel meal"
"520959","Bronze","No cancellation fees"
"586384","Silver","Free checked bag"
"513791","Platinum","1 night free hotel with flight"
"498931","Blue","Exclusive discounts"
"533396","Gold","Free hotel meal"
"534608","Silver","Free checked bag"
"534586","Casual web searcher","No perks"
"651675","Gold","Free hotel meal"
"567961","Bronze","No cancellation fees"
"468832","Silver","Free checked bag"
"523057","Casual web searcher","No perks"
"560747","Silver","Free checked bag"
"530563","Silver","Free checked bag"
"524980","Silver","Free checked bag"
"586953","Silver","Free checked bag"
"686445","Blue","Exclusive discounts"
"524251","Gold","Free hotel meal"
"663017","Platinum","1 night free hotel with flight"
"524722","Gold","Free hotel meal"
"558019","Bronze","No cancellation fees"
"528723","Platinum","1 night free hotel with flight"
"573841","Blue","Exclusive discounts"
"565755","Bronze","No cancellation fees"
"563425","Bronze","No cancellation fees"
"541931","Silver","Free checked bag"
"579999","Blue","Exclusive discounts"
"529845","Blue","Exclusive discounts"
"542080","Gold","Free hotel meal"
"519722","Silver","Free checked bag"
"548307","Bronze","No cancellation fees"
"594737","Bronze","No cancellation fees"
"510134","Bronze","No cancellation fees"
"529422","Bronze","No cancellation fees"
"633406","Blue","Exclusive discounts"
"584288","Silver","Free checked bag"
"488480","Silver","Free checked bag"
"510459","Silver","Free checked bag"
"480877","Silver","Free checked bag"
"576765","Bronze","No cancellation fees"
"558851","Bronze","No cancellation fees"
"582768","Platinum","1 night free hotel with flight"
"643929","Gold","Free hotel meal"
"696475","Gold","Free hotel meal"
"549293","Casual web searcher","No perks"
"512888","Gold","Free hotel meal"
"566770","Blue","Exclusive discounts"
"590829","Gold","Free hotel meal"
"530514","Gold","Free hotel meal"
"559832","Casual web searcher","No perks"
"561054","Silver","Free checked bag"
"531857","Bronze","No cancellation fees"
"549579","Bronze","No cancellation fees"
"525175","Blue","Exclusive discounts"
"748759","Casual web searcher","No perks"
"529023","Blue","Exclusive discounts"
"651030","Silver","Free checked bag"
"531654","Silver","Free checked bag"
"449804","Gold","Free hotel meal"
"539105","Bronze","No cancellation fees"
"585138","Casual web searcher","No perks"
"540597","Blue","Exclusive discounts"
"628023","Silver","Free checked bag"
"582254","Gold","Free hotel meal"
"528522","Silver","Free checked bag"
"559995","Blue","Exclusive discounts"
"547594","Bronze","No cancellation fees"
"540475","Blue","Exclusive discounts"
"501764","Blue","Exclusive discounts"
"553219","Silver","Free checked bag"
"614311","Silver","Free checked bag"
"508912","Silver","Free checked bag"
"526084","Silver","Free checked bag"
"523735","Platinum","1 night free hotel with flight"
"528844","Bronze","No cancellation fees"
"544749","Bronze","No cancellation fees"
"525529","Gold","Free hotel meal"
"548310","Blue","Exclusive discounts"
"576169","Silver","Free checked bag"
"371201","Silver","Free checked bag"
"559468","Bronze","No cancellation fees"
"558147","Blue","Exclusive discounts"
"582038","Silver","Free checked bag"
"515202","Blue","Exclusive discounts"
"626519","Gold","Free hotel meal"
"765745","Bronze","No cancellation fees"
"539953","Bronze","No cancellation fees"
"537038","Blue","Exclusive discounts"
"537098","Bronze","No cancellation fees"
"481781","Casual web searcher","No perks"
"523030","Blue","Exclusive discounts"
"513602","Casual web searcher","No perks"
"514503","Blue","Exclusive discounts"
"555521","Blue","Exclusive discounts"
"568970","Bronze","No cancellation fees"
"526184","Blue","Exclusive discounts"
"518535","Gold","Free hotel meal"
"542795","Silver","Free checked bag"
"464614","Gold","Free hotel meal"
"531745","Bronze","No cancellation fees"
"669140","Silver","Free checked bag"
"553220","Gold","Free hotel meal"
"474007","Blue","Exclusive discounts"
"536086","Bronze","No cancellation fees"
"516269","Silver","Free checked bag"
"569107","Casual web searcher","No perks"
"434623","Silver","Free checked bag"
"734565","Bronze","No cancellation fees"
"558270","Silver","Free checked bag"
"529510","Bronze","No cancellation fees"
"518642","Blue","Exclusive discounts"
"643359","Bronze","No cancellation fees"
"533550","Blue","Exclusive discounts"
"497678","Bronze","No cancellation fees"
"542918","Silver","Free checked bag"
"617990","Casual web searcher","No perks"
"534105","Platinum","1 night free hotel with flight"
"571888","Silver","Free checked bag"
"612812","Blue","Exclusive discounts"
"532258","Bronze","No cancellation fees"
"533449","Blue","Exclusive discounts"
"563731","Platinum","1 night free hotel with flight"
"524473","Silver","Free checked bag"
"469767","Gold","Free hotel meal"
"537393","Bronze","No cancellation fees"
"542056","Blue","Exclusive discounts"
"513091","Casual web searcher","No perks"
"618063","Silver","Free checked bag"
"555600","Blue","Exclusive discounts"
"546937","Casual web searcher","No perks"
"508050","Platinum","1 night free hotel with flight"
"513004","Silver","Free checked bag"
"621849","Silver","Free checked bag"
"539453","Blue","Exclusive discounts"
"631970","Silver","Free checked bag"
"653852","Blue","Exclusive discounts"
"558114","Platinum","1 night free hotel with flight"
"510571","Platinum","1 night free hotel with flight"
"750982","Gold","Free hotel meal"
"505667","Gold","Free hotel meal"
"512190","Blue","Exclusive discounts"
"554269","Gold","Free hotel meal"
"513261","Casual web searcher","No perks"
"505285","Silver","Free checked bag"
"529082","Blue","Exclusive discounts"
"598533","Bronze","No cancellation fees"
"514876","Blue","Exclusive discounts"
"545012","Silver","Free checked bag"
"551278","Blue","Exclusive discounts"
"501830","Blue","Exclusive discounts"
"523505","Gold","Free hotel meal"
"569572","Gold","Free hotel meal"
"471935","Blue","Exclusive discounts"
"509515","Blue","Exclusive discounts"
"581085","Gold","Free hotel meal"
"519846","Platinum","1 night free hotel with flight"
"523290","Gold","Free hotel meal"
"518866","Silver","Free checked bag"
"550202","Silver","Free checked bag"
"561699","Blue","Exclusive discounts"
"520411","Blue","Exclusive discounts"
"511860","Gold","Free hotel meal"
"550868","Blue","Exclusive discounts"
"601282","Blue","Exclusive discounts"
"519965","Silver","Free checked bag"
"557643","Gold","Free hotel meal"
"525848","Blue","Exclusive discounts"
"673286","Blue","Exclusive discounts"
"524940","Blue","Exclusive discounts"
"516806","Platinum","1 night free hotel with flight"
"480186","Casual web searcher","No perks"
"527133","Gold","Free hotel meal"
"531031","Gold","Free hotel meal"
"619321","Gold","Free hotel meal"
"656920","Silver","Free checked bag"
"382384","Bronze","No cancellation fees"
"514944","Bronze","No cancellation fees"
"531921","Blue","Exclusive discounts"
"465531","Blue","Exclusive discounts"
"631174","Bronze","No cancellation fees"
"525769","Gold","Free hotel meal"
"543885","Blue","Exclusive discounts"
"512495","Bronze","No cancellation fees"
"541352","Blue","Exclusive discounts"
"536343","Blue","Exclusive discounts"
"524913","Blue","Exclusive discounts"
"548032","Bronze","No cancellation fees"
"581005","Platinum","1 night free hotel with flight"
"515835","Bronze","No cancellation fees"
"632631","Bronze","No cancellation fees"
"588732","Silver","Free checked bag"
"547606","Bronze","No cancellation fees"
"536034","Bronze","No cancellation fees"
"518416","Silver","Free checked bag"
"560468","Silver","Free checked bag"
"569239","Platinum","1 night free hotel with flight"
"513953","Bronze","No cancellation fees"
"673076","Silver","Free checked bag"
"532535","Gold","Free hotel meal"
"510694","Gold","Free hotel meal"
"537595","Silver","Free checked bag"
"550711","Blue","Exclusive discounts"
"568602","Bronze","No cancellation fees"
"554532","Silver","Free checked bag"
"514344","Silver","Free checked bag"
"545771","Bronze","No cancellation fees"
"653197","Casual web searcher","No perks"
"565464","Bronze","No cancellation fees"
"503973","Gold","Free hotel meal"
"593047","Casual web searcher","No perks"
"555773","Bronze","No cancellation fees"
"578511","Blue","Exclusive discounts"
"540819","Gold","Free hotel meal"
"512787","Silver","Free checked bag"
"697072","Gold","Free hotel meal"
"511055","Bronze","No cancellation fees"
"526179","Gold","Free hotel meal"
"605945","Silver","Free checked bag"
"582319","Platinum","1 night free hotel with flight"
"531094","Bronze","No cancellation fees"
"588526","Casual web searcher","No perks"
"548708","Gold","Free hotel meal"
"508367","Silver","Free checked bag"
"554141","Bronze","No cancellation fees"
"495080","Bronze","No cancellation fees"
"511418","Bronze","No cancellation fees"
"509445","Silver","Free checked bag"
"567448","Blue","Exclusive discounts"
"570928","Bronze","No cancellation fees"
"637075","Bronze","No cancellation fees"
"478760","Bronze","No cancellation fees"
"491141","Platinum","1 night free hotel with flight"
"515182","Platinum","1 night free hotel with flight"
"532347","Silver","Free checked bag"
"514003","Silver","Free checked bag"
"512598","Silver","Free checked bag"
"608764","Blue","Exclusive discounts"
"546064","Platinum","1 night free hotel with flight"
"538511","Casual web searcher","No perks"
"610492","Bronze","No cancellation fees"
"626645","Platinum","1 night free hotel with flight"
"608521","Bronze","No cancellation fees"
"568258","Blue","Exclusive discounts"
"536566","Blue","Exclusive discounts"
"512447","Blue","Exclusive discounts"
"546882","Gold","Free hotel meal"
"475060","Blue","Exclusive discounts"
"536050","Gold","Free hotel meal"
"506837","Silver","Free checked bag"
"568064","Blue","Exclusive discounts"
"545684","Blue","Exclusive discounts"
"571643","Gold","Free hotel meal"
"597734","Silver","Free checked bag"
"591003","Silver","Free checked bag"
"519393","Silver","Free checked bag"
"413340","Silver","Free checked bag"
"517548","Gold","Free hotel meal"
"520497","Silver","Free checked bag"
"559068","Silver","Free checked bag"
"509826","Bronze","No cancellation fees"
"649080","Blue","Exclusive discounts"
"585361","Casual web searcher","No perks"
"540974","Blue","Exclusive discounts"
"544507","Casual web searcher","No perks"
"566032","Silver","Free checked bag"
"580658","Gold","Free hotel meal"
"556830","Gold","Free hotel meal"
"510545","Blue","Exclusive discounts"
"493177","Silver","Free checked bag"
"606060","Bronze","No cancellation fees"
"516287","Bronze","No cancellation fees"
"526789","Silver","Free checked bag"
"527197","Platinum","1 night free hotel with flight"
"588507","Platinum","1 night free hotel with flight"
"541216","Blue","Exclusive discounts"
"509841","Silver","Free checked bag"
"559277","Silver","Free checked bag"
"560723","Casual web searcher","No perks"
"521514","Blue","Exclusive discounts"
"569458","Blue","Exclusive discounts"
"651960","Casual web searcher","No perks"
"570988","Blue","Exclusive discounts"
"510219","Gold","Free hotel meal"
"515735","Bronze","No cancellation fees"
"511502","Blue","Exclusive discounts"
"489661","Blue","Exclusive discounts"
"512610","Bronze","No cancellation fees"
"538454","Silver","Free checked bag"
"525234","Platinum","1 night free hotel with flight"
"616752","Bronze","No cancellation fees"
"550317","Silver","Free checked bag"
"516418","Bronze","No cancellation fees"
"524167","Platinum","1 night free hotel with flight"
"606930","Bronze","No cancellation fees"
"632866","Casual web searcher","No perks"
"590697","Bronze","No cancellation fees"
"505933","Bronze","No cancellation fees"
"617743","Blue","Exclusive discounts"
"605607","Silver","Free checked bag"
"656626","Casual web searcher","No perks"
"546587","Silver","Free checked bag"
"502819","Casual web searcher","No perks"
"510022","Silver","Free checked bag"
"531500","Blue","Exclusive discounts"
"547825","Bronze","No cancellation fees"
"624258","Bronze","No cancellation fees"
"537834","Blue","Exclusive discounts"
"566002","Casual web searcher","No perks"
"532365","Bronze","No cancellation fees"
"522184","Casual web searcher","No perks"
"650079","Blue","Exclusive discounts"
"713557","Blue","Exclusive discounts"
"611954","Silver","Free checked bag"
"628033","Silver","Free checked bag"
"372970","Blue","Exclusive discounts"
"511219","Blue","Exclusive discounts"
"545109","Blue","Exclusive discounts"
"669348","Blue","Exclusive discounts"
"483928","Bronze","No cancellation fees"
"509316","Silver","Free checked bag"
"546334","Blue","Exclusive discounts"
"551501","Casual web searcher","No perks"
"563995","Gold","Free hotel meal"
"668083","Bronze","No cancellation fees"
"549569","Silver","Free checked bag"
"561044","Casual web searcher","No perks"
"541497","Casual web searcher","No perks"
"720819","Blue","Exclusive discounts"
"559772","Platinum","1 night free hotel with flight"
"530282","Silver","Free checked bag"
"529913","Casual web searcher","No perks"
"513807","Silver","Free checked bag"
"508849","Platinum","1 night free hotel with flight"
"500257","Blue","Exclusive discounts"
"639894","Bronze","No cancellation fees"
"420669","Silver","Free checked bag"
"544694","Blue","Exclusive discounts"
"576159","Blue","Exclusive discounts"
"522788","Blue","Exclusive discounts"
"785186","Blue","Exclusive discounts"
"598265","Silver","Free checked bag"
"689624","Silver","Free checked bag"
"559345","Bronze","No cancellation fees"
"603715","Silver","Free checked bag"
"516076","Casual web searcher","No perks"
"551549","Silver","Free checked bag"
"512295","Silver","Free checked bag"
"584459","Bronze","No cancellation fees"
"538696","Blue","Exclusive discounts"
"548391","Blue","Exclusive discounts"
"510179","Platinum","1 night free hotel with flight"
"665329","Blue","Exclusive discounts"
"504371","Platinum","1 night free hotel with flight"
"539528","Platinum","1 night free hotel with flight"
"521657","Silver","Free checked bag"
"518963","Blue","Exclusive discounts"
"509990","Bronze","No cancellation fees"
"524885","Casual web searcher","No perks"
"542282","Silver","Free checked bag"
"485894","Bronze","No cancellation fees"
"693301","Bronze","No cancellation fees"
"581679","Blue","Exclusive discounts"
"570862","Blue","Exclusive discounts"
"647016","Blue","Exclusive discounts"
"584423","Blue","Exclusive discounts"
"560915","Bronze","No cancellation fees"
"570329","Casual web searcher","No perks"
"465343","Gold","Free hotel meal"
"597003","Blue","Exclusive discounts"
"584012","Bronze","No cancellation fees"
"518541","Silver","Free checked bag"
"537819","Silver","Free checked bag"
"334787","Gold","Free hotel meal"
"573244","Platinum","1 night free hotel with flight"
"568086","Blue","Exclusive discounts"
"480331","Silver","Free checked bag"
"521211","Blue","Exclusive discounts"
"573379","Platinum","1 night free hotel with flight"
"559226","Blue","Exclusive discounts"
"568790","Silver","Free checked bag"
"565365","Blue","Exclusive discounts"
"512826","Bronze","No cancellation fees"
"533975","Gold","Free hotel meal"
"582333","Bronze","No cancellation fees"
"535311","Blue","Exclusive discounts"
"462127","Blue","Exclusive discounts"
"549797","Gold","Free hotel meal"
"513096","Silver","Free checked bag"
"520311","Bronze","No cancellation fees"
"573153","Silver","Free checked bag"
"530090","Silver","Free checked bag"
"506250","Bronze","No cancellation fees"
"573588","Gold","Free hotel meal"
"591835","Blue","Exclusive discounts"
"576985","Gold","Free hotel meal"
"539307","Casual web searcher","No perks"
"721496","Blue","Exclusive discounts"
"527354","Silver","Free checked bag"
"518931","Casual web searcher","No perks"
"624198","Silver","Free checked bag"
"522237","Silver","Free checked bag"
"551627","Silver","Free checked bag"
"707525","Silver","Free checked bag"
"603341","Casual web searcher","No perks"
"537861","Gold","Free hotel meal"
"616086","Casual web searcher","No perks"
"509530","Platinum","1 night free hotel with flight"
"655499","Bronze","No cancellation fees"
"515974","Silver","Free checked bag"
"573373","Blue","Exclusive discounts"
"457599","Gold","Free hotel meal"
"579846","Blue","Exclusive discounts"
"621085","Blue","Exclusive discounts"
"592035","Silver","Free checked bag"
"542937","Platinum","1 night free hotel with flight"
"583526","Silver","Free checked bag"
"554609","Blue","Exclusive discounts"
"513826","Silver","Free checked bag"
"529677","Blue","Exclusive discounts"
"561798","Gold","Free hotel meal"
"532073","Gold","Free hotel meal"
"527783","Bronze","No cancellation fees"
"535024","Silver","Free checked bag"
"563735","Platinum","1 night free hotel with flight"
"601917","Bronze","No cancellation fees"
"611583","Gold","Free hotel meal"
"552763","Gold","Free hotel meal"
"540622","Gold","Free hotel meal"
"589758","Silver","Free checked bag"
"531789","Silver","Free checked bag"
"526916","Casual web searcher","No perks"
"574603","Bronze","No cancellation fees"
"538538","Bronze","No cancellation fees"
"510090","Blue","Exclusive discounts"
"566626","Blue","Exclusive discounts"
"518084","Bronze","No cancellation fees"
"542663","Silver","Free checked bag"
"508360","Blue","Exclusive discounts"
"483237","Gold","Free hotel meal"
"555818","Casual web searcher","No perks"
"516420","Bronze","No cancellation fees"
"599999","Casual web searcher","No perks"
"539135","Bronze","No cancellation fees"
"557402","Bronze","No cancellation fees"
"562648","Bronze","No cancellation fees"
"555334","Blue","Exclusive discounts"
"526759","Bronze","No cancellation fees"
"610482","Gold","Free hotel meal"
"563482","Bronze","No cancellation fees"
"526729","Silver","Free checked bag"
"543437","Blue","Exclusive discounts"
"502145","Bronze","No cancellation fees"
"591714","Bronze","No cancellation fees"
"544469","Silver","Free checked bag"
"625597","Blue","Exclusive discounts"
"463910","Platinum","1 night free hotel with flight"
"625703","Blue","Exclusive discounts"
"388947","Bronze","No cancellation fees"
"474546","Platinum","1 night free hotel with flight"
"602656","Bronze","No cancellation fees"
"610294","Blue","Exclusive discounts"
"382533","Casual web searcher","No perks"
"567778","Silver","Free checked bag"
"516296","Blue","Exclusive discounts"
"516273","Blue","Exclusive discounts"
"546050","Blue","Exclusive discounts"
"553773","Platinum","1 night free hotel with flight"
"533908","Blue","Exclusive discounts"
"522179","Bronze","No cancellation fees"
"593386","Silver","Free checked bag"
"510238","Bronze","No cancellation fees"
"531568","Bronze","No cancellation fees"
"498298","Gold","Free hotel meal"
"572502","Silver","Free checked bag"
"543778","Gold","Free hotel meal"
"698573","Bronze","No cancellation fees"
"597955","Casual web searcher","No perks"
"508860","Bronze","No cancellation fees"
"571819","Gold","Free hotel meal"
"617199","Platinum","1 night free hotel with flight"
"337227","Casual web searcher","No perks"
"569466","Gold","Free hotel meal"
"511379","Gold","Free hotel meal"
"717546","Bronze","No cancellation fees"
"566196","Blue","Exclusive discounts"
"557262","Platinum","1 night free hotel with flight"
"433339","Bronze","No cancellation fees"
"602190","Bronze","No cancellation fees"
"560367","Platinum","1 night free hotel with flight"
"571348","Gold","Free hotel meal"
"578164","Bronze","No cancellation fees"
"517776","Silver","Free checked bag"
"522748","Platinum","1 night free hotel with flight"
"527689","Blue","Exclusive discounts"
"558651","Bronze","No cancellation fees"
"520530","Silver","Free checked bag"
"471717","Blue","Exclusive discounts"
"510369","Gold","Free hotel meal"
"540656","Platinum","1 night free hotel with flight"
"542585","Bronze","No cancellation fees"
"595126","Gold","Free hotel meal"
"646127","Casual web searcher","No perks"
"591599","Blue","Exclusive discounts"
"507133","Platinum","1 night free hotel with flight"
"573648","Silver","Free checked bag"
"533291","Platinum","1 night free hotel with flight"
"540654","Silver","Free checked bag"
"616491","Gold","Free hotel meal"
"760304","Bronze","No cancellation fees"
"586850","Silver","Free checked bag"
"517772","Platinum","1 night free hotel with flight"
"571001","Blue","Exclusive discounts"
"547779","Platinum","1 night free hotel with flight"
"511125","Silver","Free checked bag"
"533302","Gold","Free hotel meal"
"539338","Gold","Free hotel meal"
"591593","Bronze","No cancellation fees"
"543937","Silver","Free checked bag"
"555894","Bronze","No cancellation fees"
"581491","Silver","Free checked bag"
"561037","Bronze","No cancellation fees"
"562843","Bronze","No cancellation fees"
"514931","Casual web searcher","No perks"
"418692","Platinum","1 night free hotel with flight"
"536039","Platinum","1 night free hotel with flight"
"538139","Bronze","No cancellation fees"
"553743","Bronze","No cancellation fees"
"600018","Silver","Free checked bag"
"484249","Silver","Free checked bag"
"489785","Silver","Free checked bag"
"527552","Blue","Exclusive discounts"
"631319","Blue","Exclusive discounts"
"661930","Blue","Exclusive discounts"
"583486","Silver","Free checked bag"
"522373","Bronze","No cancellation fees"
"515436","Blue","Exclusive discounts"
"510676","Silver","Free checked bag"
"164522","Bronze","No cancellation fees"
"547412","Blue","Exclusive discounts"
"595690","Casual web searcher","No perks"
"503126","Blue","Exclusive discounts"
"594948","Blue","Exclusive discounts"
"546867","Platinum","1 night free hotel with flight"
"515908","Bronze","No cancellation fees"
"563375","Platinum","1 night free hotel with flight"
"549472","Bronze","No cancellation fees"
"518372","Blue","Exclusive discounts"
"517543","Casual web searcher","No perks"
"559712","Silver","Free checked bag"
"663376","Casual web searcher","No perks"
"509459","Blue","Exclusive discounts"
"528417","Bronze","No cancellation fees"
"642215","Casual web searcher","No perks"
"645168","Silver","Free checked bag"
"531739","Silver","Free checked bag"
"436320","Bronze","No cancellation fees"
"510188","Platinum","1 night free hotel with flight"
"577626","Silver","Free checked bag"
"535644","Silver","Free checked bag"
"544640","Silver","Free checked bag"
"566366","Gold","Free hotel meal"
"541812","Silver","Free checked bag"
"603278","Gold","Free hotel meal"
"516282","Silver","Free checked bag"
"516375","Silver","Free checked bag"
"573988","Silver","Free checked bag"
"509421","Silver","Free checked bag"
"515004","Bronze","No cancellation fees"
"507617","Blue","Exclusive discounts"
"606362","Bronze","No cancellation fees"
"534499","Blue","Exclusive discounts"
"522426","Silver","Free checked bag"
"511739","Platinum","1 night free hotel with flight"
"710523","Casual web searcher","No perks"
"595283","Blue","Exclusive discounts"
"535706","Bronze","No cancellation fees"
"513917","Silver","Free checked bag"
"542767","Bronze","No cancellation fees"
"533809","Blue","Exclusive discounts"
"594406","Gold","Free hotel meal"
"527928","Bronze","No cancellation fees"
"204997","Silver","Free checked bag"
"566279","Bronze","No cancellation fees"
"594824","Blue","Exclusive discounts"
"517931","Gold","Free hotel meal"
"603515","Silver","Free checked bag"
"522981","Gold","Free hotel meal"
"546164","Bronze","No cancellation fees"
"539625","Blue","Exclusive discounts"
"695557","Platinum","1 night free hotel with flight"
"519799","Gold","Free hotel meal"
"528105","Silver","Free checked bag"
"525056","Platinum","1 night free hotel with flight"
"551468","Platinum","1 night free hotel with flight"
"517033","Gold","Free hotel meal"
"535878","Platinum","1 night free hotel with flight"
"595123","Bronze","No cancellation fees"
"428858","Platinum","1 night free hotel with flight"
"438937","Bronze","No cancellation fees"
"531016","Gold","Free hotel meal"
"463783","Silver","Free checked bag"
"519430","Bronze","No cancellation fees"
"619938","Casual web searcher","No perks"
"481772","Gold","Free hotel meal"
"530607","Bronze","No cancellation fees"
"467007","Platinum","1 night free hotel with flight"
"536532","Gold","Free hotel meal"
"563483","Gold","Free hotel meal"
"538426","Blue","Exclusive discounts"
"554632","Blue","Exclusive discounts"
"524226","Gold","Free hotel meal"
"545763","Bronze","No cancellation fees"
"516117","Bronze","No cancellation fees"
"583446","Platinum","1 night free hotel with flight"
"559661","Bronze","No cancellation fees"
"549366","Casual web searcher","No perks"
"520561","Casual web searcher","No perks"
"548859","Silver","Free checked bag"
"523228","Gold","Free hotel meal"
"299476","Bronze","No cancellation fees"
"554866","Casual web searcher","No perks"
"531427","Platinum","1 night free hotel with flight"
"359072","Silver","Free checked bag"
"620300","Bronze","No cancellation fees"
"540614","Bronze","No cancellation fees"
"480313","Silver","Free checked bag"
"544472","Casual web searcher","No perks"
"714420","Bronze","No cancellation fees"
"520277","Blue","Exclusive discounts"
"506675","Silver","Free checked bag"
"510093","Gold","Free hotel meal"
"575692","Casual web searcher","No perks"
"739518","Gold","Free hotel meal"
"548651","Bronze","No cancellation fees"
"449980","Bronze","No cancellation fees"
"509001","Casual web searcher","No perks"
"579040","Casual web searcher","No perks"
"550298","Blue","Exclusive discounts"
"519905","Bronze","No cancellation fees"
"640451","Casual web searcher","No perks"
"640649","Bronze","No cancellation fees"
"519059","Bronze","No cancellation fees"
"541999","Blue","Exclusive discounts"
"511778","Silver","Free checked bag"
"597410","Gold","Free hotel meal"
"659664","Gold","Free hotel meal"
"517787","Silver","Free checked bag"
"621607","Blue","Exclusive discounts"
"570346","Platinum","1 night free hotel with flight"
"605136","Blue","Exclusive discounts"
"516433","Blue","Exclusive discounts"
"576668","Casual web searcher","No perks"
"513495","Blue","Exclusive discounts"
"542657","Bronze","No cancellation fees"
"456318","Bronze","No cancellation fees"
"387282","Blue","Exclusive discounts"
"743151","Casual web searcher","No perks"
"552192","Bronze","No cancellation fees"
"152583","Silver","Free checked bag"
"399218","Blue","Exclusive discounts"
"508829","Platinum","1 night free hotel with flight"
"511800","Platinum","1 night free hotel with flight"
"519140","Bronze","No cancellation fees"
"667929","Bronze","No cancellation fees"
"541972","Blue","Exclusive discounts"
"596442","Blue","Exclusive discounts"
"522233","Platinum","1 night free hotel with flight"
"580895","Blue","Exclusive discounts"
"569150","Bronze","No cancellation fees"
"555075","Casual web searcher","No perks"
"545264","Casual web searcher","No perks"
"485518","Casual web searcher","No perks"
"586038","Silver","Free checked bag"
"594027","Gold","Free hotel meal"
"597946","Bronze","No cancellation fees"
"532622","Gold","Free hotel meal"
"525415","Silver","Free checked bag"
"539209","Silver","Free checked bag"
"539916","Silver","Free checked bag"
"566998","Blue","Exclusive discounts"
"522624","Blue","Exclusive discounts"
"513216","Gold","Free hotel meal"
"700289","Blue","Exclusive discounts"
"522445","Bronze","No cancellation fees"
"536387","Silver","Free checked bag"
"558251","Platinum","1 night free hotel with flight"
"563691","Blue","Exclusive discounts"
"532863","Gold","Free hotel meal"
"562108","Platinum","1 night free hotel with flight"
"535553","Bronze","No cancellation fees"
"564369","Casual web searcher","No perks"
"578459","Silver","Free checked bag"
"555852","Platinum","1 night free hotel with flight"
"513761","Silver","Free checked bag"
"406210","Bronze","No cancellation fees"
